country,ccode,year,lau,launame,urban_area_type,NUTS3CODE,ed_isced_6to8,ed_isced_3to5,ed_isced_0to2,ed_isced_6to8_m,ed_isced_3to5_m,ed_isced_0to2_m,ed_isced_6to8_f,ed_isced_3to5_f,ed_isced_0to2_f,ed_isced_0to2_f_15to24,ed_isced_0to2_f_25to34,ed_isced_0to2_f_35to44,ed_isced_0to2_f_45to54,ed_isced_0to2_f_55to64,ed_isced_0to2_f_65plus,ed_isced_0to2_m_15to24,ed_isced_0to2_m_25to34,ed_isced_0to2_m_35to44,ed_isced_0to2_m_45to54,ed_isced_0to2_m_55to64,ed_isced_0to2_m_65plus,ed_isced_0to2_15to24,ed_isced_0to2_25to34,ed_isced_0to2_35to44,ed_isced_0to2_45to54,ed_isced_0to2_55to64,ed_isced_0to2_65plus,ed_isced_3to5_f_15to24,ed_isced_3to5_f_25to34,ed_isced_3to5_f_35to44,ed_isced_3to5_f_45to54,ed_isced_3to5_f_55to64,ed_isced_3to5_f_65plus,ed_isced_3to5_m_15to24,ed_isced_3to5_m_25to34,ed_isced_3to5_m_35to44,ed_isced_3to5_m_45to54,ed_isced_3to5_m_55to64,ed_isced_3to5_m_65plus,ed_isced_3to5_15to24,ed_isced_3to5_25to34,ed_isced_3to5_35to44,ed_isced_3to5_45to54,ed_isced_3to5_55to64,ed_isced_3to5_65plus,ed_isced_6to8_f_15to24,ed_isced_6to8_f_25to34,ed_isced_6to8_f_35to44,ed_isced_6to8_f_45to54,ed_isced_6to8_f_55to64,ed_isced_6to8_f_65plus,ed_isced_6to8_m_15to24,ed_isced_6to8_m_25to34,ed_isced_6to8_m_35to44,ed_isced_6to8_m_45to54,ed_isced_6to8_m_55to64,ed_isced_6to8_m_65plus,ed_isced_6to8_15to24,ed_isced_6to8_25to34,ed_isced_6to8_35to44,ed_isced_6to8_45to54,ed_isced_6to8_55to64,ed_isced_6to8_65plus,ed_isced_0to2_m_25plus,ed_isced_0to2_f_25plus,ed_isced_6to8_m_25plus,ed_isced_3to5_m_25plus,ed_isced_6to8_f_25plus,ed_isced_3to5_f_25plus,ed_isced_0to2_25plus,ed_isced_3to5_25plus,ed_isced_6to8_25plus,ed_isced_6to8_m_45to64,ed_isced_3to5_m_45to64,ed_isced_0to2_m_45to64,ed_isced_6to8_f_45to64,ed_isced_3to5_f_45to64,ed_isced_0to2_f_45to64,ed_isced_0to2_45to64,ed_isced_3to5_45to64,ed_isced_6to8_45to64,ed_isced_6to8_pc,ed_isced_3to5_pc,ed_isced_0to2_pc,ed_isced_6to8_m_pc,ed_isced_3to5_m_pc,ed_isced_0to2_m_pc,ed_isced_6to8_f_pc,ed_isced_3to5_f_pc,ed_isced_0to2_f_pc,ed_isced_0to2_15to24_pc,ed_isced_3to5_15to24_pc,ed_isced_6to8_15to24_pc,ed_isced_0to2_25to34_pc,ed_isced_3to5_25to34_pc,ed_isced_6to8_25to34_pc,ed_isced_0to2_35to44_pc,ed_isced_3to5_35to44_pc,ed_isced_6to8_35to44_pc,ed_isced_0to2_45to54_pc,ed_isced_3to5_45to54_pc,ed_isced_6to8_45to54_pc,ed_isced_0to2_55to64_pc,ed_isced_3to5_55to64_pc,ed_isced_6to8_55to64_pc,ed_isced_0to2_65plus_pc,ed_isced_3to5_65plus_pc,ed_isced_6to8_65plus_pc,ed_isced_0to2_m_15to24_pc,ed_isced_3to5_m_15to24_pc,ed_isced_6to8_m_15to24_pc,ed_isced_0to2_m_25to34_pc,ed_isced_3to5_m_25to34_pc,ed_isced_6to8_m_25to34_pc,ed_isced_0to2_m_35to44_pc,ed_isced_3to5_m_35to44_pc,ed_isced_6to8_m_35to44_pc,ed_isced_0to2_m_45to54_pc,ed_isced_3to5_m_45to54_pc,ed_isced_6to8_m_45to54_pc,ed_isced_0to2_m_55to64_pc,ed_isced_3to5_m_55to64_pc,ed_isced_6to8_m_55to64_pc,ed_isced_0to2_m_65plus_pc,ed_isced_3to5_m_65plus_pc,ed_isced_6to8_m_65plus_pc,ed_isced_0to2_f_15to24_pc,ed_isced_3to5_f_15to24_pc,ed_isced_6to8_f_15to24_pc,ed_isced_0to2_f_25to34_pc,ed_isced_3to5_f_25to34_pc,ed_isced_6to8_f_25to34_pc,ed_isced_0to2_f_35to44_pc,ed_isced_3to5_f_35to44_pc,ed_isced_6to8_f_35to44_pc,ed_isced_0to2_f_45to54_pc,ed_isced_3to5_f_45to54_pc,ed_isced_6to8_f_45to54_pc,ed_isced_0to2_f_55to64_pc,ed_isced_3to5_f_55to64_pc,ed_isced_6to8_f_55to64_pc,ed_isced_0to2_f_65plus_pc,ed_isced_3to5_f_65plus_pc,ed_isced_6to8_f_65plus_pc,pop_density_km_sq,population,population_15plus,population_0to14,population_15to64,population_65plus,population_m,population_m_15plus,population_m_0to14,population_m_15to64,population_m_65plus,population_f,population_f_15plus,population_f_0to14,population_f_15to64,population_f_65plus,population_under15,population_m_15to24,population_m_25to34,population_m_35to44,population_m_45to54,population_m_55to64,population_f_15to24,population_f_25to34,population_f_35to44,population_f_45to54,population_f_55to64,population_15to24,population_25to34,population_35to44,population_45to54,population_55to64,population_m_25plus,population_f_25plus,population_25plus,population_m_45to64,population_f_45to64,population_45to64
Greece,300,2001,EL632,Achaea,2,EL632,21100,93320,136150,11600,47480,65040,9500,45840,71110,8760,6270,9170,11570,12110,23230,11300,7080,8740,10110,9580,18230,20060,13350,17910,21680,21690,41460,13630,12600,9010,5700,2760,2140,13210,12590,8410,6120,3590,3560,26840,25190,17420,11820,6350,5700,730,3590,2560,1710,420,490,550,3170,2700,2800,1320,1060,1280,6760,5260,4510,1740,1550,53740,62350,11050,34270,8770,32210,116090,66480,19820,0,0,0,0,0,0,0,0,0,8.4208002,37.243084,54.336113,9.3457947,38.253304,52.400902,7.5128508,36.251484,56.235664,41.635532,55.707764,2.6567039,29.4702,55.607063,14.922737,44.124168,42.916973,12.958857,57.037621,31.09708,11.865298,72.834114,21.323036,5.8428473,85.11599,11.701909,3.1820982,45.091782,52.71349,2.1947327,30.998249,55.122593,13.879159,44.030228,42.36776,13.602015,53.12664,32.159748,14.71361,66.114563,24.775707,9.1097307,79.781181,15.579868,4.6389499,37.889275,58.953289,3.1574395,27.916296,56.099731,15.983972,44.214081,43.442623,12.343298,60.958904,30.031612,9.0094833,79.202095,18.051014,2.7468934,89.829849,8.2753286,1.8948183,0,298340,250570,47770,0,48710,149130,124120,25010,101270,22850,149210,126450,22760,100590,25860,0,25060,22840,19850,19030,14490,23120,22460,20740,18980,15290,48180,45300,40590,38010,29780,99060,103330,202390,0,0,0
Greece,300,2001,EL633,Elis,1,EL633,6900,40370,106300,3740,21490,53360,3160,18880,52940,5390,5540,7550,8490,8670,17300,7770,7160,8330,8660,7480,13960,13160,12700,15880,17150,16150,31260,5350,6050,3630,1940,1180,730,5130,5940,4630,2630,1750,1410,10480,11990,8260,4570,2930,2140,250,1270,990,480,130,40,200,890,1040,920,400,290,450,2160,2030,1400,530,330,45590,47550,3540,16360,2910,13530,93140,29890,6450,0,0,0,0,0,0,0,0,0,4.4930649,26.287687,69.219246,4.7588754,27.344446,67.896683,4.214457,25.180048,70.605492,54.628475,43.503529,1.867995,47.299812,44.655495,8.044693,60.680168,31.562859,7.7569737,74.1782,19.766436,6.0553632,82.355942,14.941357,2.7027028,92.677139,6.3445005,.97835755,59.312977,39.160305,1.5267175,51.179413,42.4589,6.3616867,59.5,33.07143,7.4285712,70.925468,21.539722,7.5348077,77.673935,18.172379,4.1536865,89.144318,9.0038319,1.8518518,49.044586,48.680618,2.2747953,43.079315,47.045101,9.8755836,62.037796,29.827444,8.134758,77.818512,17.781851,4.3996334,86.873749,11.823647,1.3026052,95.738792,4.039845,.22136137,0,182770,153570,29200,0,33730,94060,78590,15470,62930,15660,88710,74980,13730,56910,18070,0,13100,13990,14000,12210,9630,10990,12860,12170,10910,9980,24090,26850,26170,23120,19610,65490,63990,129480,0,0,0
Greece,300,2001,EL641,Boeotia,1,EL641,5490,30850,65200,2970,17260,32330,2520,13590,32870,3080,2940,4460,5330,6260,10800,5050,4320,3890,4790,4960,9320,8130,7260,8350,10120,11220,20120,3790,4350,2950,1650,580,270,3870,5520,3460,2360,1220,830,7660,9870,6410,4010,1800,1100,110,950,880,440,80,60,130,760,860,700,310,210,240,1710,1740,1140,390,270,27280,29790,2840,13390,2410,9800,57070,23190,5250,0,0,0,0,0,0,0,0,0,5.4067364,30.382116,64.211151,5.6506848,32.838661,61.510654,5.1449571,27.746019,67.109024,50.717403,47.785404,1.4971927,38.53503,52.388535,9.0764332,50.60606,38.848484,10.545455,66.273743,26.260641,7.4656191,83.668907,13.422819,2.9082775,93.624939,5.11866,1.2563983,55.801105,42.762432,1.4364641,40.754719,52.07547,7.1698112,47.381241,42.143726,10.475031,61.019108,30.063694,8.9171972,76.42527,18.798151,4.7765794,89.961388,8.0115833,2.0270271,44.126076,54.297993,1.5759312,35.679611,52.791264,11.529126,53.799759,35.585041,10.615199,71.832886,22.237196,5.9299192,90.462425,8.3815031,1.1560694,97.035042,2.4258759,.53908354,0,119720,101540,18180,0,21490,61900,52560,9340,42200,10360,57820,48980,8840,37850,11130,0,9050,10600,8210,7850,6490,6980,8240,8290,7420,6920,16030,18840,16500,15270,13410,43510,42000,85510,0,0,0
Greece,300,2001,EL642,Euboea,1,EL642,11380,54300,108370,6280,29210,51520,5100,25090,56850,5890,4820,7080,9060,10860,19140,7280,6000,6570,7650,8390,15630,13170,10820,13650,16710,19250,34770,6330,7740,5740,2980,1620,680,6100,7770,6410,4360,2570,2000,12430,15510,12150,7340,4190,2680,390,1880,1440,810,420,160,180,1430,1620,1510,850,690,570,3310,3060,2320,1270,850,44240,50960,6100,23110,4710,18760,95200,41870,10810,0,0,0,0,0,0,0,0,0,6.5383511,31.197931,62.263718,7.2175612,33.570854,59.211586,5.859375,28.825827,65.314796,50.324799,47.497135,2.1780665,36.504723,52.327934,11.167341,47.297298,42.099792,10.602911,63.367462,27.834661,8.7978764,77.903687,16.956697,5.1396194,90.783287,6.9973888,2.2193213,53.687317,44.985252,1.3274336,39.473682,51.11842,9.4078951,45,43.90411,11.09589,56.58284,32.24852,11.168639,71.041489,21.761219,7.1972904,85.316597,10.91703,3.7663755,46.708961,50.198254,3.0927835,33.379501,53.601109,13.01939,49.649368,40.252453,10.098177,70.505836,23.190662,6.3035021,84.186043,12.55814,3.2558138,95.795799,3.4034035,.8008008,0,205690,174050,31640,0,38300,103340,87010,16330,68690,18320,102350,87040,15310,67060,19980,0,13560,15200,14600,13520,11810,12610,14440,14260,12850,12900,26170,29640,28860,26370,24710,73450,74430,147880,0,0,0
Greece,300,2001,EL643,Evrytania,1,EL643,1260,5130,14770,690,2910,7080,570,2220,7690,670,560,770,1030,1710,2950,610,780,920,900,1310,2560,1280,1340,1690,1930,3020,5510,770,580,410,260,140,60,580,760,790,470,160,150,1350,1340,1200,730,300,210,50,210,160,130,20,0,10,90,220,160,120,90,60,300,380,290,140,90,6470,7020,680,2330,520,1450,13490,3780,1200,0,0,0,0,0,0,0,0,0,5.9546313,24.243856,69.801514,6.4606743,27.24719,66.292137,5.4389315,21.183207,73.377861,47.583645,50.185875,2.2304833,44.966442,44.966442,10.067114,51.681957,36.697247,11.620795,65.423729,24.745762,9.8305082,87.283234,8.6705198,4.0462427,94.836487,3.6144578,1.5490533,50.833332,48.333332,.83333331,47.85276,46.625767,5.5214725,47.668392,40.932644,11.398964,58.823528,30.718954,10.457517,82.389938,10.062893,7.5471697,91.428574,5.3571429,3.2142856,44.966442,51.677853,3.3557048,41.48148,42.962963,15.555555,57.462688,30.597015,11.940298,72.53521,18.309858,9.1549292,91.443848,7.4866309,1.0695187,98.006645,1.9933555,0,0,24410,21160,3250,0,5810,12450,10680,1770,7880,2800,11960,10480,1480,7470,3010,0,1200,1630,1930,1530,1590,1490,1350,1340,1420,1870,2690,2980,3270,2950,3460,9480,8990,18470,0,0,0
Greece,300,2001,EL644,Phthiotis,1,EL644,10190,44900,88830,5890,24250,43120,4300,20650,45710,3850,3280,4860,6790,9660,17270,6190,4770,5270,5410,7490,13990,10040,8050,10130,12200,17150,31260,5500,5960,4940,2480,1130,640,5390,6360,5520,3480,2050,1450,10890,12320,10460,5960,3180,2090,270,1720,1060,750,360,140,170,1610,1360,1280,800,670,440,3330,2420,2030,1160,810,36930,41860,5720,18860,4030,15150,78790,34010,9750,0,0,0,0,0,0,0,0,0,7.0803223,31.197887,61.72179,8.0398579,33.101284,58.85886,6.0854797,29.224455,64.690063,46.98175,50.95929,2.0589612,33.966244,51.983124,14.050632,44.024338,45.458496,10.517166,60.425953,29.519564,10.054482,79.804558,14.797581,5.3978596,91.510536,6.1182671,2.3711944,52.680851,45.872341,1.4468085,37.441132,49.921509,12.637362,43.374485,45.432098,11.193416,53.195675,34.218288,12.586038,72.437134,19.825918,7.7369437,86.840469,9.0006208,4.1589074,40.02079,57.172558,2.8066528,29.927008,54.379562,15.693431,44.751381,45.488029,9.7605896,67.764473,24.7505,7.4850302,86.636772,10.134529,3.2286994,95.678673,3.5457063,.77562326,0,168270,143920,24350,0,34160,86050,73260,12790,57150,16110,82220,70660,11560,52610,18050,0,11750,12740,12150,10170,10340,9620,10960,10860,10020,11150,21370,23700,23010,20190,21490,61510,61040,122550,0,0,0
Greece,300,2001,EL645,Phocis,1,EL645,3030,12200,21670,1850,6700,10010,1180,5500,11660,820,540,980,1440,2450,5430,1020,870,1010,1310,1590,4210,1840,1410,1990,2750,4040,9640,1200,1360,1420,800,450,270,1150,1660,1390,1040,730,730,2350,3020,2810,1840,1180,1000,50,430,300,280,120,0,30,310,490,370,340,310,80,740,790,650,460,310,8990,10840,1820,5550,1130,4300,19830,9850,2950,0,0,0,0,0,0,0,0,0,8.2113819,33.062332,58.726288,9.9676723,36.099136,53.933189,6.4340239,29.989096,63.576881,43.091335,55.03513,1.8735363,27.272728,58.413925,14.313346,35.599285,50.268337,14.13238,52.480915,35.114502,12.40458,71.126762,20.774649,8.0985918,88.03653,9.1324205,2.8310502,46.363636,52.272728,1.3636364,30.633802,58.450703,10.915493,34.948097,48.096886,16.955017,48.161766,38.235294,13.602942,59.774437,27.443609,12.781955,80.190475,13.904762,5.9047618,39.613525,57.971016,2.4154589,23.175966,58.369099,18.454935,36.296295,52.592594,11.111111,57.142857,31.746031,11.111111,81.125832,14.900662,3.97351,95.263161,4.7368422,0,0,42760,36900,5860,0,10950,21580,18560,3020,13310,5250,21180,18340,2840,12640,5700,0,2200,2840,2890,2720,2660,2070,2330,2700,2520,3020,4270,5170,5590,5240,5680,16360,16270,32630,0,0,0
Greece,300,2001,EL651,"Argolis, Arcadia",1,EL651,11090,47160,105570,6090,25060,52040,5000,22100,53530,5210,4130,6470,7810,9980,19930,6460,5070,6710,7290,8230,18280,11670,9200,13180,15100,18210,38210,5650,6320,5310,2810,1090,920,5310,7260,5740,3320,1840,1590,10960,13580,11050,6130,2930,2510,420,1760,1350,910,320,240,220,1160,1630,1540,800,740,640,2920,2980,2450,1120,980,45580,48320,5870,19750,4580,16450,93900,36200,10450,0,0,0,0,0,0,0,0,0,6.7696252,28.787693,64.44268,7.3205914,30.123814,62.555595,6.2011657,27.409153,66.389679,50.15041,47.09927,2.7503223,35.797665,52.840466,11.361868,48.438076,40.610069,10.951856,63.766891,25.886824,10.346284,81.805931,13.162623,5.0314465,91.630699,6.0191846,2.3501198,53.878231,44.286907,1.8348624,37.583397,53.817642,8.5989618,47.65625,40.767044,11.576705,60,27.325104,12.674897,75.712975,16.927322,7.3597054,88.694809,7.7147017,3.5904901,46.187943,50.088654,3.7234042,33.824734,51.760853,14.414414,49.276466,40.441738,10.281797,67.736343,24.371206,7.8924546,87.62072,9.5697985,2.8094821,94.499763,4.362257,1.1379801,0,192550,163820,28730,0,41700,98190,83190,15000,62580,20610,94360,80630,13730,59540,21090,0,11990,13490,14080,12150,10870,11280,12210,13130,11530,11390,23270,25700,27210,23680,22260,71200,69350,140550,0,0,0
Greece,300,2001,EL652,Korinthia,1,EL652,8400,40020,74120,4720,21130,35800,3680,18890,38320,4300,3080,4730,6700,6600,12910,5620,4460,4900,5370,5720,9730,9920,7540,9630,12070,12320,22640,4300,5580,4050,2730,1350,880,3700,5660,4270,3190,2230,2080,8000,11240,8320,5920,3580,2960,160,1300,970,810,280,160,100,880,1360,1190,630,560,260,2180,2330,2000,910,720,30180,34020,4620,17430,3520,14590,64200,32020,8140,0,0,0,0,0,0,0,0,0,6.8549047,32.658722,60.48637,7.6561232,34.274128,58.069748,6.0436854,31.023157,62.933159,54.565456,44.004402,1.430143,35.973282,53.625954,10.400764,47.485207,41.025642,11.489152,60.380192,29.614807,10.005003,73.289711,21.296846,5.4134445,86.018234,11.246201,2.7355623,59.660297,39.278133,1.0615711,40.545456,51.454544,8,46.533714,40.550808,12.91548,55.076923,32.717949,12.205129,66.666664,25.990677,7.3426576,78.658043,16.814875,4.5270815,49.086758,49.086758,1.826484,30.923695,56.024097,13.052209,48.512821,41.53846,9.9487181,65.429688,26.660156,7.9101563,80.194412,16.403402,3.4021871,92.5448,6.3082438,1.1469535,0,143910,122540,21370,0,26320,72340,61650,10690,49280,12370,71570,60890,10680,46940,13950,0,9420,11000,10530,9750,8580,8760,9960,9750,10240,8230,18180,20960,20280,19990,16810,52230,52130,104360,0,0,0
Greece,300,2001,EL653,"Laconia, Messenia",1,EL653,13310,62400,140450,7280,32970,69390,6030,29430,71060,6480,5660,7890,9580,12260,29190,8920,7840,8620,9440,11290,23280,15400,13500,16510,19020,23550,52470,7150,8400,6650,3710,2230,1290,6310,8760,7150,4340,2960,3450,13460,17160,13800,8050,5190,4740,290,2030,1680,1160,560,310,170,1500,1870,1780,1040,920,460,3530,3550,2940,1600,1230,60470,64580,7110,26660,5740,22280,125050,48940,12850,0,0,0,0,0,0,0,0,0,6.1574759,28.867506,64.975021,6.6399126,30.071142,63.288944,5.6609087,27.628614,66.71048,52.523876,45.90723,1.568895,39.485229,50.190113,10.324656,48.759598,40.756054,10.484347,63.378872,26.824392,9.7967348,77.6203,17.106131,5.2735662,89.784393,8.1108828,2.1047227,57.922077,40.974026,1.1038961,43.314919,48.397789,8.2872925,48.866215,40.532879,10.600907,60.668381,27.892031,11.439589,73.839111,19.359058,6.8018312,84.195297,12.477396,3.3273056,46.551723,51.364941,2.0833333,35.177128,52.206341,12.616532,48.64365,40.998768,10.357583,66.297577,25.67474,8.0276814,81.461792,14.817276,3.7209303,94.803505,4.189672,1.0068204,0,252990,216160,36830,0,58440,128920,109640,19280,81990,27650,124070,106520,17550,75730,30790,0,15400,18100,17640,15560,15290,13920,16090,16220,14450,15050,29320,34190,33860,30010,30340,94240,92600,186840,0,0,0
