report_type	year	country	lau_id	lau_name
missing-data	1982	FR	52436	Rouécourt
missing-data	1982	FR	2B327	Tomino
missing-data	1982	FR	26130	Eyroles
missing-data	1982	FR	65266	Lassales
missing-data	1982	FR	02764	Vassogne
missing-data	1982	FR	52285	Leuchey
missing-data	1982	FR	26267	Rioms
missing-data	1982	FR	25179	Crouzet
missing-data	1982	FR	2B251	Prunelli-di-Fiumorbo
missing-data	1982	FR	51382	Mont-sur-Courville
missing-data	1982	FR	2B059	Canavaggia
missing-data	1982	FR	51190	Courtagnon
missing-data	1982	FR	24375	Saint-Aubin-de-Nabirat
missing-data	1982	FR	2B206	Penta-Acquatella
missing-data	1982	FR	97217	Marin
missing-data	1982	FR	65014	Antichan
missing-data	1982	FR	55371	Nançois-le-Grand
missing-data	1982	FR	89109	Cisery
missing-data	1982	FR	08300	Mont-Dieu
missing-data	1982	FR	39393	Onglières
missing-data	1982	FR	67558	Zinswiller
missing-data	1982	FR	30236	Saint-Bonnet-de-Salendrinque
missing-data	1982	FR	54420	Petit-Failly
missing-data	1982	FR	97128	Sainte-Anne
missing-data	1982	FR	14013	Angoville
missing-data	1982	FR	2B002	Aghione
missing-data	1982	FR	39322	Menétrux-en-Joux
missing-data	1982	FR	55039	Beaumont-en-Verdunois
missing-data	1982	FR	2B047	Calacuccia
missing-data	1982	FR	25046	Battenans-Varin
missing-data	1982	FR	64456	Pouliacq
missing-data	1982	FR	65034	Arrodets
missing-data	1982	FR	22269	Runan
missing-data	1982	FR	66142	Planès
missing-data	1982	FR	09162	Lercoul
missing-data	1982	FR	55162	Domremy-la-Canne
missing-data	1982	FR	97301	Régina
missing-data	1982	FR	21672	Vesvres
missing-data	1982	FR	26090	Chaudière
missing-data	1982	FR	21466	Oigny
missing-data	1982	FR	54561	Vennezey
missing-data	1982	FR	70396	Oricourt
missing-data	1982	FR	83105	Riboux
missing-data	1982	FR	31195	Francazal
missing-data	1982	FR	21152	Châteauneuf
missing-data	1982	FR	2B297	San-Damiano
missing-data	1982	FR	65260	Lapeyre
missing-data	1982	FR	54185	Étreval
missing-data	1982	FR	31040	Bachos
missing-data	1982	FR	50548	Saint-Sauveur-de-Pierrepont
missing-data	1982	FR	38428	Saint-Michel-en-Beaumont
missing-data	1982	FR	08104	Chardeny
missing-data	1982	FR	52390	Pisseloup
missing-data	1982	FR	80219	Courcelles-sous-Thoix
missing-data	1982	FR	2B257	Rapale
missing-data	1982	FR	2B341	Venaco
missing-data	1982	FR	64108	Bellocq
missing-data	1982	FR	09197	Montaillou
missing-data	1982	FR	2B152	Luri
missing-data	1982	FR	51166	Contault
missing-data	1982	FR	14401	Manvieux
missing-data	1982	FR	54285	Juvrecourt
missing-data	1982	FR	54412	Othe
missing-data	1982	FR	2A323	Tavaco
missing-data	1982	FR	97403	Entre-Deux
missing-data	1982	FR	09325	Vaychis
missing-data	1982	FR	50102	Carolles
missing-data	1982	FR	39221	Favière
missing-data	1982	FR	55204	Génicourt-sur-Meuse
missing-data	1982	FR	25573	Urtière
missing-data	1982	FR	05155	Saint-Pierre-Avez
missing-data	1982	FR	73072	Champ-Laurent
missing-data	1982	FR	51489	Saint-Jean-devant-Possesse
missing-data	1982	FR	12180	Peyreleau
missing-data	1982	FR	08430	Stonne
missing-data	1982	FR	55118	Cléry-le-Grand
missing-data	1982	FR	34253	Saint-Félix-de-l'Héras
missing-data	1982	FR	11248	Montirat
missing-data	1982	FR	63442	Valz-sous-Châteauneuf
missing-data	1982	FR	80707	Saint-Léger-sur-Bresle
missing-data	1982	FR	11147	Fontanès-de-Sault
missing-data	1982	FR	80014	Aizecourt-le-Bas
missing-data	1982	FR	2B175	Nessa
missing-data	1982	FR	97132	Trois-Rivières
missing-data	1982	FR	2B236	Poggio-di-Nazza
missing-data	1982	FR	55018	Autréville-Saint-Lambert
missing-data	1982	FR	66013	Baillestavy
missing-data	1982	FR	2B298	Saint-Florent
missing-data	1982	FR	54461	Romain
missing-data	1982	FR	26245	Pommerol
missing-data	1982	FR	08165	Faux
missing-data	1982	FR	54494	Saulxerotte
missing-data	1982	FR	57034	Aspach
missing-data	1982	FR	25090	Brères
missing-data	1982	FR	2A018	Arbellara
missing-data	1982	FR	09151	Lanoux
missing-data	1982	FR	89191	Gland
missing-data	1982	FR	46056	Carayac
missing-data	1982	FR	70471	Sainte-Reine
missing-data	1982	FR	55127	Courcelles-en-Barrois
missing-data	1982	FR	66122	Nohèdes
missing-data	1982	FR	65122	Camous
missing-data	1982	FR	2B274	Scolca
missing-data	1982	FR	52523	Vignes-la-Côte
missing-data	1982	FR	57328	Holacourt
missing-data	1982	FR	39230	Fontenu
missing-data	1982	FR	2B156	Mausoléo
missing-data	1982	FR	62607	Neuville-au-Cornet
missing-data	1982	FR	38216	Malleval-en-Vercors
missing-data	1982	FR	2B227	Pietricaggio
missing-data	1982	FR	16063	Brie-sous-Chalais
missing-data	1982	FR	05109	Puy-Saint-Pierre
missing-data	1982	FR	54388	Mouacourt
missing-data	1982	FR	02015	Ancienville
missing-data	1982	FR	45105	Cortrat
missing-data	1982	FR	97401	Avirons
missing-data	1982	FR	2A357	Zérubia
missing-data	1982	FR	11133	Fajac-en-Val
missing-data	1982	FR	38092	Châtelus
missing-data	1982	FR	88493	Varmonzey
missing-data	1982	FR	55173	Épiez-sur-Meuse
missing-data	1982	FR	52103	Champigny-sous-Varennes
missing-data	1982	FR	2A254	Quenza
missing-data	1982	FR	64235	Garris
missing-data	1982	FR	80381	Gorges
missing-data	1982	FR	2B261	Rogliano
missing-data	1982	FR	2B314	Santo-Pietro-di-Tenda
missing-data	1982	FR	76274	Fontelaye
missing-data	1982	FR	97362	Papaichton
missing-data	1982	FR	52232	Guindrecourt-sur-Blaise
missing-data	1982	FR	2B136	Lama
missing-data	1982	FR	97221	Rivière-Salée
missing-data	1982	FR	71304	Montagny-sur-Grosne
missing-data	1982	FR	39428	Plénisette
missing-data	1982	FR	21091	Bouhey
missing-data	1982	FR	2A004	Ajaccio
missing-data	1982	FR	11223	Mas-des-Cours
missing-data	1982	FR	60322	Jaméricourt
missing-data	1982	FR	2B316	Santa-Reparata-di-Balagna
missing-data	1982	FR	55068	Brabant-en-Argonne
missing-data	1982	FR	51364	Méry-Prémecy
missing-data	1982	FR	02724	Sommelans
missing-data	1982	FR	09078	Carcanières
missing-data	1982	FR	09037	Barjac
missing-data	1982	FR	09232	Prades
missing-data	1982	FR	25052	Belmont
missing-data	1982	FR	90061	Lamadeleine-Val-des-Anges
missing-data	1982	FR	51012	Anthenay
missing-data	1982	FR	31191	Fougaron
missing-data	1982	FR	21197	Corpoyer-la-Chapelle
missing-data	1982	FR	2B361	Zilia
missing-data	1982	FR	2B078	Castellare-di-Mercurio
missing-data	1982	FR	04040	Castellard-Mélan
missing-data	1982	FR	52540	Vitry-en-Montagne
missing-data	1982	FR	09310	Thouars-sur-Arize
missing-data	1982	FR	25570	Tressandans
missing-data	1982	FR	2B309	Santa-Maria-di-Lota
missing-data	1982	FR	2B067	Carpineto
missing-data	1982	FR	64007	Agnos
missing-data	1982	FR	04180	Saint-Jacques
missing-data	1982	FR	02761	Variscourt
missing-data	1982	FR	2B329	Tralonca
missing-data	1982	FR	21696	Villeneuve-sous-Charigny
missing-data	1982	FR	54310	Leménil-Mitry
missing-data	1982	FR	89413	Thorey
missing-data	1982	FR	2A359	Zicavo
missing-data	1982	FR	2B178	Nonza
missing-data	1982	FR	23121	Malval
missing-data	1982	FR	33103	Castelmoron-d'Albret
missing-data	1982	FR	89406	Talcy
missing-data	1982	FR	26359	Vachères-en-Quint
missing-data	1982	FR	54219	Gellenoncourt
missing-data	1982	FR	55468	Samogneux
missing-data	1982	FR	2B221	Piedipartino
missing-data	1982	FR	05051	Étoile-Saint-Cyrice
missing-data	1982	FR	08014	Annelles
missing-data	1982	FR	2B277	Serra-di-Fiumorbo
missing-data	1982	FR	64174	Castéra-Loubix
missing-data	1982	FR	2A247	Porto-Vecchio
missing-data	1982	FR	2A041	Bonifacio
missing-data	1982	FR	62577	Monchel-sur-Canche
missing-data	1982	FR	2B193	Omessa
missing-data	1982	FR	47058	Caubeyres
missing-data	1982	FR	97407	Port
missing-data	1982	FR	09001	Aigues-Juntes
missing-data	1982	FR	61225	Lignères
missing-data	1982	FR	58043	Bussy-la-Pesle
missing-data	1982	FR	26375	Villefranche-le-Château
missing-data	1982	FR	97423	Trois-Bassins
missing-data	1982	FR	89386	Sennevoy-le-Haut
missing-data	1982	FR	54033	Avillers
missing-data	1982	FR	63127	Creste
missing-data	1982	FR	15024	Brageac
missing-data	1982	FR	2B337	Valle-di-Rostino
missing-data	1982	FR	97617	Tsingoni
missing-data	1982	FR	11097	Conilhac-de-la-Montagne
missing-data	1982	FR	97228	Sainte-Marie
missing-data	1982	FR	70302	Lieucourt
missing-data	1982	FR	07163	Montselgues
missing-data	1982	FR	97223	Saint-Esprit
missing-data	1982	FR	97233	Morne-Vert
missing-data	1982	FR	74013	Anthy-sur-Léman
missing-data	1982	FR	11167	Gramazie
missing-data	1982	FR	73166	Montendry
missing-data	1982	FR	10241	Metz-Robert
missing-data	1982	FR	2A027	Azzana
missing-data	1982	FR	10044	Bétignicourt
missing-data	1982	FR	39143	Chevrotaine
missing-data	1982	FR	05112	Rabou
missing-data	1982	FR	09146	Justiniac
missing-data	1982	FR	27143	Champignolles
missing-data	1982	FR	31432	Portet-de-Luchon
missing-data	1982	FR	2A191	Olmiccia
missing-data	1982	FR	25185	Cussey-sur-Lison
missing-data	1982	FR	2A028	Balogna
missing-data	1982	FR	21703	Villiers-en-Morvan
missing-data	1982	FR	52467	Savigny
missing-data	1982	FR	47095	Fauillet
missing-data	1982	FR	65076	Bazus-Neste
missing-data	1982	FR	2B037	Biguglia
missing-data	1982	FR	2B034	Belgodère
missing-data	1982	FR	25024	Arçon
missing-data	1982	FR	70067	Betoncourt-lès-Brotte
missing-data	1982	FR	21268	Flagey-lès-Auxonne
missing-data	1982	FR	2B265	Rutali
missing-data	1982	FR	97105	Basse-Terre
missing-data	1982	FR	52393	Poinsenot
missing-data	1982	FR	65402	Samuran
missing-data	1982	FR	67406	Rohr
missing-data	1982	FR	79205	Pers
missing-data	1982	FR	08123	Chuffilly-Roche
missing-data	1982	FR	2A094	Corrano
missing-data	1982	FR	04107	Majastres
missing-data	1982	FR	70269	Girefontaine
missing-data	1982	FR	97201	Ajoupa-Bouillon
missing-data	1982	FR	97214	Lorrain
missing-data	1982	FR	2B063	Carcheto-Brustico
missing-data	1982	FR	50042	Beauvoir
missing-data	1982	FR	58054	Champlin
missing-data	1982	FR	27042	Barville
missing-data	1982	FR	32058	Blousson-Sérian
missing-data	1982	FR	2B180	Novella
missing-data	1982	FR	25602	Vergranne
missing-data	1982	FR	08161	Exermont
missing-data	1982	FR	10285	Perthes-lès-Brienne
missing-data	1982	FR	04187	Saint-Lions
missing-data	1982	FR	2B207	Penta-di-Casinca
missing-data	1982	FR	2A070	Casaglione
missing-data	1982	FR	97311	Saint-Laurent-du-Maroni
missing-data	1982	FR	2A211	Petreto-Bicchisano
missing-data	1982	FR	97108	Capesterre-de-Marie-Galante
missing-data	1982	FR	52163	Dampierre
missing-data	1982	FR	31132	Cazaux-Layrisse
missing-data	1982	FR	89288	Paroy-en-Othe
missing-data	1982	FR	30335	Vabres
missing-data	1982	FR	67026	Bellefosse
missing-data	1982	FR	08334	Omicourt
missing-data	1982	FR	30238	Saint-Bresson
missing-data	1982	FR	2B169	Morosaglia
missing-data	1982	FR	45125	Dimancheville
missing-data	1982	FR	2B176	Nocario
missing-data	1982	FR	2B307	Santa-Lucia-di-Moriani
missing-data	1982	FR	97418	Sainte-Marie
missing-data	1982	FR	02534	Muscourt
missing-data	1982	FR	55140	Cunel
missing-data	1982	FR	2B264	Rusio
missing-data	1982	FR	97417	Saint-Philippe
missing-data	1982	FR	31444	Puysségur
missing-data	1982	FR	97207	Ducos
missing-data	1982	FR	82009	Balignac
missing-data	1982	FR	82047	Cumont
missing-data	1982	FR	09088	Caychax
missing-data	1982	FR	2B347	Vezzani
missing-data	1982	FR	09064	Bouan
missing-data	1982	FR	10010	Arrembécourt
missing-data	1982	FR	04072	Draix
missing-data	1982	FR	2B199	Palasca
missing-data	1982	FR	09083	Castéras
missing-data	1982	FR	66035	Campoussy
missing-data	1982	FR	76168	Cent-Acres
missing-data	1982	FR	10137	Engente
missing-data	1982	FR	79038	Boismé
missing-data	1982	FR	52004	Aingoulaincourt
missing-data	1982	FR	55395	Osches
missing-data	1982	FR	35363	Pont-Péan
missing-data	1982	FR	52033	Avrecourt
missing-data	1982	FR	2B208	Perelli
missing-data	1982	FR	11414	Villar-en-Val
missing-data	1982	FR	08155	Étalle
missing-data	1982	FR	01006	Ambléon
missing-data	1982	FR	60153	Choqueuse-les-Bénards
missing-data	1982	FR	43014	Autrac
missing-data	1982	FR	34156	Mérifons
missing-data	1982	FR	52319	Mennouveaux
missing-data	1982	FR	2B346	Vescovato
missing-data	1982	FR	21082	Blancey
missing-data	1982	FR	97204	Carbet
missing-data	1982	FR	70070	Betoncourt-sur-Mance
missing-data	1982	FR	2A031	Bastelica
missing-data	1982	FR	52037	Bannes
missing-data	1982	FR	55421	Reffroy
missing-data	1982	FR	18202	Saint-Céols
missing-data	1982	FR	2B188	Olmeta-di-Tuda
missing-data	1982	FR	04142	Oppedette
missing-data	1982	FR	10043	Bessy
missing-data	1982	FR	79235	Saint-Amand-sur-Sèvre
missing-data	1982	FR	09011	Antras
missing-data	1982	FR	50430	Reigneville-Bocage
missing-data	1982	FR	22201	Plévenon
missing-data	1982	FR	11250	Montjoi
missing-data	1982	FR	55055	Blanzée
missing-data	1982	FR	02250	Cuiry-lès-Chaudardes
missing-data	1982	FR	66001	Albère
missing-data	1982	FR	97422	Tampon
missing-data	1982	FR	2B157	Mazzola
missing-data	1982	FR	2B226	Pietraserena
missing-data	1982	FR	10072	Chaise
missing-data	1982	FR	08056	Beffu-et-le-Morthomme
missing-data	1982	FR	21392	Martrois
missing-data	1982	FR	54095	Bratte
missing-data	1982	FR	32232	Maravat
missing-data	1982	FR	09186	Méras
missing-data	1982	FR	67247	Kolbsheim
missing-data	1982	FR	2B267	Saliceto
missing-data	1982	FR	25436	Orve
missing-data	1982	FR	90056	Joncherey
missing-data	1982	FR	62157	Boubers-lès-Hesmond
missing-data	1982	FR	2B110	Favalello
missing-data	1982	FR	97404	Étang-Salé
missing-data	1982	FR	2B051	Cambia
missing-data	1982	FR	2B097	Costa
missing-data	1982	FR	43009	Arlet
missing-data	1982	FR	2A048	Calcatoggio
missing-data	1982	FR	65204	Gonez
missing-data	1982	FR	04194	Saint-Pierre
missing-data	1982	FR	21430	Montigny-Saint-Barthélemy
missing-data	1982	FR	66191	Sansa
missing-data	1982	FR	21396	Mauvilly
missing-data	1982	FR	97103	Baie-Mahault
missing-data	1982	FR	78439	Mulcent
missing-data	1982	FR	64408	Mouhous
missing-data	1982	FR	11204	Lignairolles
missing-data	1982	FR	09320	Urs
missing-data	1982	FR	2B055	Campitello
missing-data	1982	FR	57653	Silly-en-Saulnois
missing-data	1982	FR	58169	Moissy-Moulinot
missing-data	1982	FR	66199	Taillet
missing-data	1982	FR	21324	Jeux-lès-Bard
missing-data	1982	FR	50221	Grimesnil
missing-data	1982	FR	97227	Sainte-Luce
missing-data	1982	FR	04190	Saint-Martin-les-Eaux
missing-data	1982	FR	24176	Faurilles
missing-data	1982	FR	55226	Han-lès-Juvigny
missing-data	1982	FR	54092	Bouzanville
missing-data	1982	FR	62828	Tramecourt
missing-data	1982	FR	57673	Thonville
missing-data	1982	FR	09034	Balacet
missing-data	1982	FR	55534	Vaudeville-le-Haut
missing-data	1982	FR	31014	Arguenos
missing-data	1982	FR	08407	Séchault
missing-data	1982	FR	39473	Saffloz
missing-data	1982	FR	64145	Bourdettes
missing-data	1982	FR	55572	Vittarville
missing-data	1982	FR	97606	Chirongui
missing-data	1982	FR	66043	Casteil
missing-data	1982	FR	11381	Sougraigne
missing-data	1982	FR	2B023	Asco
missing-data	1982	FR	14445	Montfiquet
missing-data	1982	FR	02744	Torcy-en-Valois
missing-data	1982	FR	11234	Mireval-Lauragais
missing-data	1982	FR	11374	Salza
missing-data	1982	FR	21504	Prâlon
missing-data	1982	FR	54245	Haigneville
missing-data	1982	FR	55311	Maizeray
missing-data	1982	FR	52516	Verseilles-le-Haut
missing-data	1982	FR	21653	Vannaire
missing-data	1982	FR	63111	Clémensat
missing-data	1982	FR	97115	Lamentin
missing-data	1982	FR	52223	Gilley
missing-data	1982	FR	38036	Beauvoir-en-Royans
missing-data	1982	FR	06049	Courmes
missing-data	1982	FR	55210	Gimécourt
missing-data	1982	FR	54158	Dolcourt
missing-data	1982	FR	97111	Deshaies
missing-data	1982	FR	2B039	Bisinchi
missing-data	1982	FR	97210	François
missing-data	1982	FR	2B087	Cervione
missing-data	1982	FR	2A232	Pila-Canale
missing-data	1982	FR	71308	Montceaux-Ragny
missing-data	1982	FR	26279	Rochette-du-Buis
missing-data	1982	FR	26080	Chastel-Arnaud
missing-data	1982	FR	52513	Velles
missing-data	1982	FR	09304	Suzan
missing-data	1982	FR	60602	Saint-Valery
missing-data	1982	FR	88187	Frénois
missing-data	1982	FR	11375	Seignalens
missing-data	1982	FR	70144	Chauvirey-le-Vieil
missing-data	1982	FR	81282	Senaux
missing-data	1982	FR	30208	Puechredon
missing-data	1982	FR	24546	Temple-Laguyon
missing-data	1982	FR	66040	Casefabre
missing-data	1982	FR	97109	Gourbeyre
missing-data	1982	FR	65012	Anla
missing-data	1982	FR	65071	Batsère
missing-data	1982	FR	57657	Sotzeling
missing-data	1982	FR	97306	Mana
missing-data	1982	FR	21312	Gurgy-la-Ville
missing-data	1982	FR	02467	Marizy-Saint-Mard
missing-data	1982	FR	65354	Pailhac
missing-data	1982	FR	74107	Droisy
missing-data	1982	FR	2B321	Tarrano
missing-data	1982	FR	80297	Étréjust
missing-data	1982	FR	11065	Camps-sur-l'Agly
missing-data	1982	FR	65217	Hautaget
missing-data	1982	FR	2B255	Quercitello
missing-data	1982	FR	88522	Vomécourt-sur-Madon
missing-data	1982	FR	83147	Vérignon
missing-data	1982	FR	18222	Sainte-Lunaise
missing-data	1982	FR	15247	Valjouze
missing-data	1982	FR	41284	Villeneuve-Frouville
missing-data	1982	FR	25209	Échay
missing-data	1982	FR	05066	Haute-Beaume
missing-data	1982	FR	39046	Bellecombe
missing-data	1982	FR	26123	Establet
missing-data	1982	FR	70135	Charmes-Saint-Valbert
missing-data	1982	FR	81184	Montrosier
missing-data	1982	FR	39062	Boissière
missing-data	1982	FR	08397	Saint-Remy-le-Petit
missing-data	1982	FR	97131	Terre-de-Haut
missing-data	1982	FR	65364	Pintac
missing-data	1982	FR	70140	Châteney
missing-data	1982	FR	97356	Camopi
missing-data	1982	FR	2B244	Popolasca
missing-data	1982	FR	2B093	Corbara
missing-data	1982	FR	47223	Rives
missing-data	1982	FR	38329	Quet-en-Beaumont
missing-data	1982	FR	81030	Bertre
missing-data	1982	FR	28346	Saint-Lubin-de-Cravant
missing-data	1982	FR	65349	Ourdon
missing-data	1982	FR	55559	Villeroy-sur-Méholle
missing-data	1982	FR	54240	Grosrouvres
missing-data	1982	FR	51497	Saint-Lumier-la-Populeuse
missing-data	1982	FR	63429	Ternant-les-Eaux
missing-data	1982	FR	39343	Monnetay
missing-data	1982	FR	25443	Palantine
missing-data	1982	FR	2A108	Évisa
missing-data	1982	FR	53213	Saint-Ellier-du-Maine
missing-data	1982	FR	62208	Canettemont
missing-data	1982	FR	40161	Lubbon
missing-data	1982	FR	52085	Buxières-lès-Clefmont
missing-data	1982	FR	48020	Bassurels
missing-data	1982	FR	25401	Montivernage
missing-data	1982	FR	59171	Dehéries
missing-data	1982	FR	88453	Seraumont
missing-data	1982	FR	46081	Crégols
missing-data	1982	FR	2B106	Érone
missing-data	1982	FR	2B333	Vallecalle
missing-data	1982	FR	2B305	San-Martino-di-Lota
missing-data	1982	FR	97608	Dzaoudzi
missing-data	1982	FR	21359	Lucey
missing-data	1982	FR	34238	Saint-André-de-Buèges
missing-data	1982	FR	09292	Sentenac-de-Sérou
missing-data	1982	FR	38008	Ambel
missing-data	1982	FR	2A363	Zoza
missing-data	1982	FR	65297	Mansan
missing-data	1982	FR	89064	Censy
missing-data	1982	FR	89325	Ronchères
missing-data	1982	FR	65178	Fréchède
missing-data	1982	FR	2B161	Moïta
missing-data	1982	FR	71505	Savianges
missing-data	1982	FR	70565	Villers-Pater
missing-data	1982	FR	65255	Lançon
missing-data	1982	FR	26201	Montguers
missing-data	1982	FR	21018	Arcey
missing-data	1982	FR	10434	Villy-le-Bois
missing-data	1982	FR	10388	Turgy
missing-data	1982	FR	57265	Guébestroff
missing-data	1982	FR	55322	Marson-sur-Barboure
missing-data	1982	FR	09072	Calzan
missing-data	1982	FR	2B016	Antisanti
missing-data	1982	FR	52507	Vauxbons
missing-data	1982	FR	80243	Domesmont
missing-data	1982	FR	39140	Chêne-Sec
missing-data	1982	FR	2A262	Rosazia
missing-data	1982	FR	24560	Urval
missing-data	1982	FR	71115	Châtel-Moron
missing-data	1982	FR	11163	Gincla
missing-data	1982	FR	38567	Chamrousse
missing-data	1982	FR	70200	Dampvalley-Saint-Pancras
missing-data	1982	FR	26091	Chauvac-Laux-Montaux
missing-data	1982	FR	52214	Genevroye
missing-data	1982	FR	10383	Trancault
missing-data	1982	FR	55168	Duzey
missing-data	1982	FR	97405	Petite-Île
missing-data	1982	FR	52375	Palaiseul
missing-data	1982	FR	2B147	Lozzi
missing-data	1982	FR	2A266	Salice
missing-data	1982	FR	57362	Kerprich-aux-Bois
missing-data	1982	FR	2A100	Cristinacce
missing-data	1982	FR	57737	Vulmont
missing-data	1982	FR	25279	Gouhelans
missing-data	1982	FR	02507	Montgru-Saint-Hilaire
missing-data	1982	FR	2A017	Appietto
missing-data	1982	FR	2B111	Felce
missing-data	1982	FR	40030	Baudignan
missing-data	1982	FR	65208	Grailhen
missing-data	1982	FR	2B301	San-Gavino-di-Tenda
missing-data	1982	FR	39359	Montmarlon
missing-data	1982	FR	07318	Tauriers
missing-data	1982	FR	31067	Bezins-Garraux
missing-data	1982	FR	38330	Quincieu
missing-data	1982	FR	40242	Rimbez-et-Baudiets
missing-data	1982	FR	82070	Glatens
missing-data	1982	FR	38241	Monestier-d'Ambel
missing-data	1982	FR	91075	Bois-Herpin
missing-data	1982	FR	31064	Benque-Dessous-et-Dessus
missing-data	1982	FR	88097	Chauffecourt
missing-data	1982	FR	21689	Villars-et-Villenotte
missing-data	1982	FR	19268	Toy-Viam
missing-data	1982	FR	55506	Thillombois
missing-data	1982	FR	51255	Fontaine-en-Dormois
missing-data	1982	FR	97411	Saint-Denis
missing-data	1982	FR	2A154	Marignana
missing-data	1982	FR	39175	Coyron
missing-data	1982	FR	52344	Mouilleron
missing-data	1982	FR	55222	Gussainville
missing-data	1982	FR	2A181	Ocana
missing-data	1982	FR	2B033	Bastia
missing-data	1982	FR	2A114	Figari
missing-data	1982	FR	97419	Sainte-Rose
missing-data	1982	FR	63122	Courgoul
missing-data	1982	FR	65132	Castéra-Lanusse
missing-data	1982	FR	32218	Loussous-Débat
missing-data	1982	FR	55373	Nant-le-Grand
missing-data	1982	FR	10411	Ville-aux-Bois
missing-data	1982	FR	02349	Goudelancourt-lès-Berrieux
missing-data	1982	FR	65053	Aveux
missing-data	1982	FR	09196	Montagagne
missing-data	1982	FR	65309	Mazouau
missing-data	1982	FR	2A209	Peri
missing-data	1982	FR	38132	Côtes-de-Corps
missing-data	1982	FR	88374	Rapey
missing-data	1982	FR	97114	Goyave
missing-data	1982	FR	66221	Valmanya
missing-data	1982	FR	26062	Brette
missing-data	1982	FR	26374	Villebois-les-Pins
missing-data	1982	FR	39585	Vulvoz
missing-data	1982	FR	07038	Borne
missing-data	1982	FR	2B242	Poggio-Mezzana
missing-data	1982	FR	21529	Roilly
missing-data	1982	FR	80174	Cardonnois
missing-data	1982	FR	09134	Gestiès
missing-data	1982	FR	55555	Ville-devant-Belrain
missing-data	1982	FR	84110	Saint-Léger-du-Ventoux
missing-data	1982	FR	2B162	Moltifao
missing-data	1982	FR	2B233	Pino
missing-data	1982	FR	2B366	Chisa
missing-data	1982	FR	09311	Tignac
missing-data	1982	FR	04067	Curel
missing-data	1982	FR	88127	Deinvillers
missing-data	1982	FR	57173	Desseling
missing-data	1982	FR	2B086	Centuri
missing-data	1982	FR	97232	Vauclin
missing-data	1982	FR	21144	Charencey
missing-data	1982	FR	36079	Francillon
missing-data	1982	FR	06124	Saint-Léger
missing-data	1982	FR	88279	Madecourt
missing-data	1982	FR	2B140	Lento
missing-data	1982	FR	97205	Case-Pilote
missing-data	1982	FR	14496	Périgny
missing-data	1982	FR	2B113	Ficaja
missing-data	1982	FR	22165	Penguily
missing-data	1982	FR	52312	Mardor
missing-data	1982	FR	10266	Nogent-en-Othe
missing-data	1982	FR	2B124	Ghisoni
missing-data	1982	FR	55192	Fontaines-Saint-Clair
missing-data	1982	FR	65379	Ris
missing-data	1982	FR	2B352	Ville-di-Paraso
missing-data	1982	FR	43068	Chazelles
missing-data	1982	FR	14381	Louvagny
missing-data	1982	FR	52179	Doulevant-le-Petit
missing-data	1982	FR	34278	Saint-Michel
missing-data	1982	FR	15105	Leyvaux
missing-data	1982	FR	09092	Cazenave-Serres-et-Allens
missing-data	1982	FR	97206	Diamant
missing-data	1982	FR	2B311	Santa-Maria-Poggio
missing-data	1982	FR	01019	Armix
missing-data	1982	FR	2B205	Patrimonio
missing-data	1982	FR	26013	Arpavon
missing-data	1982	FR	38406	Saint-Julien-de-l'Herms
missing-data	1982	FR	01215	Lhôpital
missing-data	1982	FR	97101	Abymes
missing-data	1982	FR	31322	Martisserre
missing-data	1982	FR	57292	Hannocourt
missing-data	1982	FR	57755	Xocourt
missing-data	1982	FR	52539	Violot
missing-data	1982	FR	17169	Frédière
missing-data	1982	FR	11319	Roquefère
missing-data	1982	FR	09012	Appy
missing-data	1982	FR	80035	Aubercourt
missing-data	1982	FR	2B219	Piedicroce
missing-data	1982	FR	2B010	Algajola
missing-data	1982	FR	47227	Ruffiac
missing-data	1982	FR	10257	Morembert
missing-data	1982	FR	2B120	Furiani
missing-data	1982	FR	77342	Obsonville
missing-data	1982	FR	2A011	Altagène
missing-data	1982	FR	2A118	Fozzano
missing-data	1982	FR	88370	Rancourt
missing-data	1982	FR	01066	Burbanche
missing-data	1982	FR	2A060	Cannelle
missing-data	1982	FR	02229	Courtrizy-et-Fussigny
missing-data	1982	FR	11419	Villautou
missing-data	1982	FR	2B245	Porri
missing-data	1982	FR	21662	Velogny
missing-data	1982	FR	25533	Saraz
missing-data	1982	FR	55540	Vaux-lès-Palameix
missing-data	1982	FR	97360	Apatou
missing-data	1982	FR	67050	Blancherupt
missing-data	1982	FR	2A312	Santa-Maria-Siché
missing-data	1982	FR	2A104	Eccica-Suarella
missing-data	1982	FR	52042	Beauchemin
missing-data	1982	FR	11245	Montgaillard
missing-data	1982	FR	06115	Saint-Antonin
missing-data	1982	FR	80103	Biarre
missing-data	1982	FR	2A115	Foce
missing-data	1982	FR	80321	Folleville
missing-data	1982	FR	10160	Fravaux
missing-data	1982	FR	2B072	Casalta
missing-data	1982	FR	97106	Bouillante
missing-data	1982	FR	02715	Serval
missing-data	1982	FR	21279	Fontaines-les-Sèches
missing-data	1982	FR	65368	Pouy
missing-data	1982	FR	60205	Élencourt
missing-data	1982	FR	08466	Vaux-lès-Mouzon
missing-data	1982	FR	55290	Lignières-sur-Aire
missing-data	1982	FR	70440	Recologne
missing-data	1982	FR	2B355	Volpajola
missing-data	1982	FR	2B166	Monte
missing-data	1982	FR	60354	Laverrière
